"LOC_ID","Month","Total_Birds","Avg_HRS_Effort","Avg_Housing_Density"
"L5089287",11,52,1.001,3
"L5089287",3,82,1.001,3
"L5089287",1,84,1.001,3
"L5089287",2,82,1.001,3
"L5089287",4,28,1.001,3
"L5089287",12,118,1.001,3
"L5089296",3,1184,NA,2
"L5089296",11,753,8.001,2
"L5089296",12,1145,7.48225,2
"L5089296",1,914,7.5027793594306,2
"L5089296",2,1148,6.87105649717514,2
"L5089296",4,381,7.3994962406015,2
"L5089448",12,216,8.001,1
"L5089448",11,75,8.001,1
"L5089561",11,108,1.001,2
"L5089561",3,71,0.601,2
"L5089561",2,104,0.834333333333333,2
"L5089561",1,125,0.858142857142857,2
"L5089561",12,40,1.001,2
"L5089629",3,479,1.001,3
"L5089629",1,531,1.23993805309734,3
"L5089629",12,795,1.001,3
"L5089629",4,203,1.001,3
"L5089629",2,434,1.001,3
"L5089629",11,496,1.001,3
"L5089635",2,234,8.001,1
"L5089635",12,65,8.001,1
"L5089635",3,440,8.001,1
"L5089635",11,60,4.001,1
"L5089635",1,168,8.001,1
"L5089635",4,96,8.001,1
"L5089641",2,152,0.001,2
"L5089641",3,138,0.001,2
"L5089641",1,173,0.001,2
"L5089641",11,69,0.001,2
"L5089641",12,89,0.001,2
"L5089641",4,37,0.001,2
"L5089791",12,87,0.001,4
"L5089791",11,32,0.001,4
"L5089791",2,28,0.001,4
"L5089838",4,69,0.258142857142857,2
"L5089838",12,87,0.484870967741935,2
"L5089838",2,29,0.530411764705882,2
"L5089838",3,113,0.579947368421053,2
"L5089838",11,32,1.001,2
"L5089838",1,54,0.656172413793103,2
"L5089886",2,289,2.32886885245902,2.16666666666667
"L5089886",4,73,1.001,2.16666666666667
"L5089886",11,116,1.56240350877193,2.16666666666667
"L5089886",1,657,1.4341550802139,2.16666666666667
"L5089886",3,282,1.71152631578947,2.16666666666667
"L5089886",12,441,1.90666037735849,2.16666666666667
"L5089915",11,21,0.001,3
"L5089915",1,33,0.001,3
"L5089945",2,99,2.26415789473684,3
"L5089945",3,62,2.92957142857143,3
"L5089945",1,84,4.001,3
"L5089946",1,85,1.001,1
"L5089946",11,211,1.46975,1
"L5089946",12,202,1.48248148148148,1
"L5089966",12,71,1.001,2
"L5089966",4,41,1.001,2
"L5089966",1,160,0.855166666666667,2
"L5089966",3,143,1.001,2
"L5089966",2,118,0.715285714285714,2
"L5089966",11,82,1.001,2
"L5089975",12,59,1.001,3
"L5089975",1,26,1.001,3
"L5089975",2,22,1.001,3
"L5089975",11,45,1.001,3
"L5089992",11,86,4.001,1
"L5090015",3,845,0.301,1
"L5090015",11,337,0.822428571428571,1
"L5090015",4,215,0.320148936170213,1
"L5090015",1,609,0.509474576271186,1
"L5090015",2,644,0.316789473684211,1
"L5090015",12,574,0.656462184873949,1
"L5090053",3,397,2.06975,1.2
"L5090053",4,201,1.48248148148148,1.2
"L5090053",12,442,1.49442105263158,1.2
"L5090053",1,497,NA,1.2
"L5090053",2,431,2.17877777777778,1.2
"L5090053",11,265,2.05294805194805,1.2
"L5090098",1,68,0.556555555555555,3
"L5090098",3,14,1.001,3
"L5090098",11,48,0.501,3
"L5090098",12,186,1.62364150943396,3
"L5090202",4,133,0.854658536585366,2
"L5090202",2,263,0.771491803278688,2
"L5090202",11,189,1.251,2
"L5090202",3,282,0.630213483146067,2
"L5090202",12,377,0.759064516129032,2
"L5090202",1,312,0.862111111111111,2
"L5090359",12,39,0.556555555555555,4
"L5090359",2,12,0.501,4
"L5090359",4,11,0.001,4
"L5090359",11,21,1.001,4
"L5090359",3,22,1.001,4
"L5090359",1,35,1.001,4
"L5090459",11,7,0.001,2
"L5090517",2,36,0.501,3
"L5090517",1,138,0.001,3
"L5090517",11,12,1.001,3
"L5090517",12,130,0.445444444444444,3
"L5090810",4,73,3.14385714285714,2
"L5090810",1,381,1.001,2
"L5090810",3,226,2.41673033707865,2
"L5090810",2,127,2.001,2
"L5090810",11,203,3.001,2
"L5090810",12,328,2.70203092783505,2
"L5090852",1,79,1.001,3
"L5090852",2,100,1.001,3
"L5090852",11,90,2.43578260869565,3
"L5090852",3,36,1.001,3
"L5090852",12,274,0.852851851851852,3
"L5090852",4,26,1.001,3
"L5090853",12,332,1.001,3
"L5090853",3,144,1.001,3
"L5090853",1,293,1.001,3
"L5090853",4,28,1.001,3
"L5090853",2,187,1.001,3
"L5090853",11,124,1.001,3
"L5090860",11,144,1.001,3
"L5090860",4,99,1.001,3
"L5090860",12,216,0.928710843373494,3
"L5090860",1,269,1.001,3
"L5090860",3,222,1.001,3
"L5090950",12,70,4.36766666666667,3
"L5090950",11,100,1.95221951219512,3
"L5090950",3,72,6.06160606060606,3
"L5090950",2,27,1.001,3
"L5090950",1,124,5.68521052631579,3
"L5091172",2,61,2.41766666666667,2
"L5091172",12,87,1.66766666666667,2
"L5091172",4,7,1.001,2
"L5091172",3,50,1.001,2
"L5091172",11,52,0.667666666666667,2
"L5091172",1,78,1.001,2
"L5091173",4,134,0.771833333333333,2
"L5091173",2,985,0.792338582677165,2
"L5091173",12,1130,0.652079136690647,2
"L5091173",1,1009,1.001,2
"L5091173",11,556,1.11409523809524,2
"L5091173",3,986,0.823463768115942,2
"L5091373",4,62,0.355838709677419,1.4
"L5091373",11,288,0.96131746031746,1.4
"L5091373",1,398,0.819181818181818,1.4
"L5091373",2,310,0.604896103896104,1.4
"L5091373",3,371,0.529089887640449,1.4
"L5091373",12,523,0.912627906976744,1.4
"L5091387",12,94,6.44544444444444,3
"L5091387",11,232,4.001,3
"L5091436",1,26,2.201,3
"L5091436",12,58,1.001,3
"L5091436",11,49,1.001,3
"L5091446",1,2058,3.03249606299213,1
"L5091446",11,1135,1.73629411764706,1
"L5091446",2,2297,2.27550980392157,1
"L5091446",3,1834,2.08064601769912,1
"L5091446",4,558,2.52407692307692,1
"L5091446",12,2257,1.90797674418605,1
"L5091510",11,100,0.721,3
"L5091510",2,25,1.001,3
"L5091510",12,82,0.759620689655172,3
"L5091510",1,29,0.001,3
"L5091510",3,77,1.001,3
"L5091582",11,116,0.697969696969697,3
"L5091582",4,29,1.001,3
"L5091582",1,99,1.001,3
"L5091582",3,37,1.001,3
"L5091582",12,211,1.001,3
"L5091582",2,39,0.001,3
"L5091589",1,273,1.60285185185185,1.33333333333333
"L5091589",2,319,2.2920447761194,1.33333333333333
"L5091589",11,129,1.83433333333333,1.33333333333333
"L5091589",4,293,2.03225,1.33333333333333
"L5091589",12,314,1.46178431372549,1.33333333333333
"L5091589",3,572,1.81918181818182,1.33333333333333
"L5091699",2,238,1.001,1
"L5091699",11,205,1.001,1
"L5091699",12,593,1.001,1
"L5091699",1,335,2.15484615384615,1
"L5091699",3,217,0.471588235294118,1
"L5091747",12,74,0.576,3
"L5091747",1,101,0.001,3
"L5091747",2,72,0.001,3
"L5091747",11,44,1.001,3
"L5091765",11,43,1.001,1
"L5091765",3,41,1.001,1
"L5091911",11,27,1.001,2
"L5092144",11,170,2.91009090909091,4
"L5092144",3,101,4.001,4
"L5092144",2,196,2.16009090909091,4
"L5092144",12,221,4.001,4
"L5092144",1,232,3.19502985074627,4
"L5092169",4,50,1.001,1
"L5092169",2,957,1.001,1
"L5092169",1,817,1.001,1
"L5092169",12,895,1.001,1
"L5092169",11,355,1.78251260504202,1
"L5092169",3,1001,1.001,1
"L5092194",1,73,1.001,3
"L5092194",4,39,1.001,3
"L5092194",11,116,0.532914893617021,3
"L5092194",3,30,1.001,3
"L5092194",12,102,0.772428571428571,3
"L5092270",11,80,1.001,2
"L5092270",12,110,0.629571428571428,2
"L5092270",1,200,1.001,2
"L5092270",2,142,1.001,2
"L5092463",12,54,1.001,2
"L5092463",1,148,1.001,2
"L5092463",4,31,1.001,2
"L5092608",12,1380,NA,3
"L5092608",1,1428,4.04693639575972,3
"L5092608",3,1621,3.32111331444759,3
"L5092608",2,1498,3.2819667673716,3
"L5092608",4,551,3.58923529411765,3
"L5092608",11,547,2.57242857142857,3
"L5092657",2,427,0.936064935064935,1
"L5092657",11,378,1.001,1
"L5092657",1,692,1.5948864628821,1
"L5092657",4,145,1.001,1
"L5092657",12,411,1.17877777777778,1
"L5092657",3,608,1.1941330472103,1
"L5092762",12,46,1.001,3
"L5092762",11,50,1.001,3
"L5092762",1,56,1.001,3
"L5092762",2,20,1.001,3
"L5092824",12,5,1.001,3
"L5092824",11,3,0.001,3
"L5093128",11,27,0.001,3
"L5093158",11,56,0.522739130434783,3
"L5093158",12,31,1.001,3
"L5093252",1,75,0.486714285714286,2.5
"L5093252",11,30,0.167666666666667,2.5
"L5093252",2,62,0.709333333333333,2.5
"L5093252",3,45,0.389888888888889,2.5
"L5093252",12,63,0.322428571428571,2.5
"L5093266",1,217,2.57477049180328,3
"L5093266",11,61,1.001,3
"L5093266",4,40,4.001,3
"L5093266",12,236,2.7720843373494,3
"L5093266",2,205,5.26766666666667,3
"L5093266",3,226,6.15484615384615,3
"L5093365",12,22,0.112111111111111,1
"L5093365",1,32,1.001,1
"L5093365",11,11,0.601,1
"L5093409",3,100,1.001,2
"L5093409",12,130,0.646161290322581,2
"L5093409",4,30,1.001,2
"L5093409",1,96,1.001,2
"L5093409",11,142,0.262904761904762,2
"L5093409",2,32,0.501,2
"L5093463",12,160,1.001,3
"L5093463",1,137,0.913280701754386,3
"L5093463",3,105,1.001,3
"L5093463",2,60,1.001,3
"L5093463",4,31,1.001,3
"L5093463",11,132,1.001,3
"L5093481",11,218,1.001,2
"L5093481",2,387,1.001,2
"L5093481",4,91,1.001,2
"L5093481",12,539,1.001,2
"L5093481",1,354,1.001,2
"L5093481",3,198,1.001,2
"L5093562",4,23,1.001,3
"L5093562",2,141,1.001,3
"L5093562",3,78,1.001,3
"L5093562",12,159,1.001,3
"L5093562",11,75,1.001,3
"L5093562",1,114,1.001,3
"L5093607",11,58,1.001,2
"L5093607",12,67,1.001,2
"L5093635",11,46,0.701,2
"L5093645",4,51,4.001,3
"L5093645",3,93,2.06551612903226,3
"L5093645",12,243,2.86892452830189,3
"L5093645",11,108,1.001,3
"L5093645",2,110,1.001,3
"L5093645",1,126,2.03225,3
"L5093649",1,272,1.001,1
"L5093649",12,128,2.17957142857143,1
"L5093649",11,219,1.57994736842105,1
"L5093649",2,287,1.001,1
"L5093649",3,138,0.40725,1
"L5093649",4,43,1.001,1
"L5093673",2,40,0.828586206896552,2
"L5093673",4,34,1.001,2
"L5093673",12,54,0.334333333333333,2
"L5093673",1,54,1.04266666666667,2
"L5093673",11,29,0.267666666666667,2
"L5093673",3,119,0.855545454545454,2
"L509370",1,125,1.001,NA
"L509370",3,43,1.001,NA
"L509370",12,208,1.001,NA
"L509370",2,117,2.501,NA
"L5093702",3,206,1.34715384615385,2
"L5093702",4,202,1.001,2
"L5093702",1,289,0.929571428571428,2
"L5093702",11,133,2.881,2
"L5093702",2,234,0.729813559322034,2
"L5093702",12,261,1.19330769230769,2
"L5093727",12,175,1.83433333333333,3
"L5093727",4,83,1.001,3
"L5093727",3,460,1.27877777777778,3
"L5093727",2,357,1.001,3
"L5093727",11,221,1.001,3
"L5093727",1,369,1.001,3
"L5093934",4,25,4.001,1
"L5093934",11,81,4.001,1
"L5093934",1,46,4.001,1
"L5093934",12,46,1.001,1
"L5093934",3,9,1.001,1
"L5094144",1,79,1.001,3
"L5094144",11,59,1.001,3
"L5094144",2,49,2.09190909090909,3
"L5094144",12,96,1.001,3
"L5094144",3,59,1.801,3
"L5094170",12,6,1.001,3
"L5094170",11,6,1.001,3
"L5094210",11,23,1.001,3
"L5094210",12,44,1.001,3
"L5094215",11,1,0.001,3
"L5094355",1,34,0.001,3
"L5094355",11,10,0.001,3
"L5094355",2,35,0.001,3
"L5094355",3,20,0.001,3
"L5094355",12,120,0.37137037037037,3
"L509437",11,1067,3.82303389830508,1.91666666666667
"L509437",1,1447,3.77160931899642,1.91666666666667
"L509437",4,391,4.001,1.91666666666667
"L509437",12,1568,3.129125,1.91666666666667
"L509437",2,1396,5.02639682539683,1.91666666666667
"L509437",3,2041,5.49097134670487,1.91666666666667
"L5094456",1,90,0.667666666666667,3
"L5094456",2,82,1.001,3
"L5094456",11,70,0.742935483870968,3
"L5094456",3,110,1.001,3
"L5094456",12,112,0.724404255319149,3
"L5094456",4,22,0.001,3
"L5094511",2,57,1.001,2
"L5094511",11,62,1.001,2
"L5094511",3,16,1.001,2
"L5094511",1,63,0.579947368421053,2
"L5094511",12,102,1.7047037037037,2
"L5094560",3,86,1.001,1.5
"L5094560",1,209,1.001,1.5
"L5094560",12,222,1.001,1.5
"L5094560",2,142,1.001,1.5
"L5094560",11,335,1.001,1.5
"L5094607",11,75,1.001,2
"L5094609",1,62,1.001,1
"L5094609",12,375,1.001,1
"L5094609",11,185,1.001,1
"L5094634",11,27,4.001,1
"L5094659",12,16,0.001,1
"L5094659",11,33,1.001,1
"L5094813",12,47,1.001,3
"L5094813",11,68,2.33433333333333,3
"L5094825",1,1605,0.916611814345991,1
"L5094825",3,242,1.001,1
"L5094825",11,698,0.802369863013699,1
"L5094825",12,1235,0.840662447257384,1
"L5094902",1,84,1.001,2
"L5094902",12,92,1.001,2
"L5094902",3,92,1.001,2
"L5094902",4,40,1.001,2
"L5094902",2,103,1.001,2
"L5094902",11,30,2.751,2
"L5094971",1,40,1.001,3
"L5094971",11,32,0.801,3
"L5094971",3,42,0.728272727272727,3
"L5095022",12,510,0.961591133004926,3
"L5095022",4,348,1.001,3
"L5095022",3,750,0.939848920863309,3
"L5095022",2,1047,1.15744171779141,3
"L5095022",11,203,0.865077669902913,3
"L5095022",1,661,1.31023694779116,3
"L5095036",3,678,0.946454545454545,2
"L5095036",1,879,0.840285714285714,2
"L5095036",11,541,1.301,2
"L5095036",12,916,1.001,2
"L5095036",4,64,1.001,2
"L5095036",2,760,1.001,2
"L5095174",3,354,2.56621739130435,2.5
"L5095174",4,123,1.50919672131148,2.5
"L5095174",11,315,2.22649019607843,2.5
"L5095174",1,425,2.82708695652174,2.5
"L5095174",2,492,2.33041176470588,2.5
"L5095174",12,490,2.57814285714286,2.5
"L5095244",11,21,0.001,3
"L5095250",3,75,1.001,2
"L5095250",2,79,2.126,2
"L5095250",12,143,1.001,2
"L5095250",1,123,0.73072972972973,2
"L5095250",11,81,1.001,2
"L5095396",3,483,1.86892452830189,2
"L5095396",2,403,1.3994375,2
"L5095396",11,162,1.10969565217391,2
"L5095396",4,227,1.001,2
"L5095396",12,413,NA,2
"L5095396",1,371,NA,2
"L5095689",1,62,3.63736363636364,3
"L5095689",2,27,4.001,3
"L5095689",3,16,2.751,3
"L5095689",12,11,4.001,3
"L5095689",11,32,4.001,3
"L5095694",2,98,1.001,1
"L5095694",11,62,1.001,1
"L5095694",1,59,0.001,1
"L5095694",3,108,0.732707317073171,1
"L5095694",12,66,1.001,1
"L5095781",12,638,3.22402158273381,3
"L5095781",4,223,3.46253846153846,3
"L5095781",3,520,2.92353521126761,3
"L5095781",2,480,3.38755462184874,3
"L5095781",1,524,3.7546231884058,3
"L5095781",11,467,4.35444827586207,3
"L5095793",4,35,1.001,3
"L5095793",11,15,1.001,3
"L5095793",2,45,1.001,3
"L5095793",12,20,1.001,3
"L5095793",1,44,1.001,3
"L5095798",11,48,1.001,2
"L5095798",3,117,4.001,2
"L5095798",12,173,1.001,2
"L5095798",1,102,3.38561538461538,2
"L5095798",2,98,2.6314347826087,2
"L5095856",2,341,1.001,2
"L5095856",1,325,1.52358064516129,2
"L5095856",11,149,1.001,2
"L5095856",12,337,1.24237931034483,2
"L5095856",3,303,1.001,2
"L5095856",4,105,1.001,2
"L5095897",11,22,1.001,4
"L5095919",1,348,1.001,3
"L5095919",2,305,1.001,3
"L5095919",4,60,1.001,3
"L5095919",3,426,1.001,3
"L5095919",12,471,1.001,3
"L5095919",11,139,1.001,3
"L5095963",11,29,1.001,1
"L5095967",2,298,0.001,2.6
"L5095967",1,307,0.001,2.6
"L5095967",3,256,0.001,2.6
"L5095967",11,154,0.001,2.6
"L5095967",12,354,0.001,2.6
"L5095967",4,123,0.001,2.6
"L5095986",11,194,1.95554545454545,2
"L5095986",12,482,1.001,2
"L5095986",2,45,0.001,2
"L5095986",1,225,1.001,2
"L5095989",12,14,1.001,1
"L5095989",3,34,0.801,1
"L5095989",1,23,0.001,1
"L5095989",11,24,0.637363636363636,1
"L5096046",11,81,0.251,1
"L5096072",4,215,0.873093023255814,1
"L5096072",1,481,0.744055555555555,1
"L5096072",11,154,0.356263157894737,1
"L5096072",2,367,0.655929577464789,1
"L5096072",12,289,0.688943262411347,1
"L5096072",3,516,0.550707602339181,1
"L5096162",2,144,3.42957142857143,3
"L5096162",1,218,3.58327848101266,3
"L5096162",12,248,3.2885,3
"L5096162",3,189,3.23909523809524,3
"L5096162",11,163,3.29190909090909,3
"L5096213",11,185,0.47987323943662,2
"L5096213",3,378,0.356828220858896,2
"L5096213",1,553,0.465705882352941,2
"L5096213",2,405,0.265900662251656,2
"L5096213",4,48,0.696652173913043,2
"L5096213",12,397,0.229070175438596,2
"L5096243",11,78,1.001,3
"L5096243",12,194,1.001,3
"L5096258",1,76,1.001,2
"L5096258",12,130,2.43578260869565,2
"L5096258",11,134,1.001,2
"L5096258",2,67,1.001,2
"L5096258",3,134,1.001,2
"L5096291",12,43,1.001,1
"L5096291",11,12,1.001,1
"L5096319",12,97,2.501,3
"L5096319",11,82,1.001,3
"L5096428",2,107,2.22322222222222,3
"L5096428",11,17,1.001,3
"L5096428",3,22,4.001,3
"L5096428",12,51,2.61638461538462,3
"L5096428",1,67,2.27023076923077,3
"L5096444",12,156,0.789732394366197,2
"L5096444",4,59,0.6885,2
"L5096444",3,162,0.89973417721519,2
"L5096444",1,263,0.615035087719298,2
"L5096444",2,262,NA,2
"L5096444",11,27,1.001,2
"L5096449",3,173,1.001,2
"L5096449",1,128,1.001,2
"L5096449",4,75,1.001,2
"L5096449",11,121,1.001,2
"L5096449",12,156,1.001,2
"L5096449",2,102,1.001,2
"L5096524",4,99,4.001,1
"L5096524",11,56,4.001,1
"L5096537",3,289,2.301,1
"L5096537",12,198,1.83820930232558,1
"L5096537",11,69,4.001,1
"L5096537",2,238,2.451,1
"L5096537",4,52,4.001,1
"L5096537",1,392,2.37449397590361,1
"L5096546",11,6,0.667666666666667,3
"L5096641",11,46,0.001,2
"L5096694",2,17,0.001,2
"L5096694",1,140,0.731769230769231,2
"L5096694",12,68,0.334333333333333,2
"L5096694",11,30,0.667666666666667,2
"L5096694",3,122,0.477190476190476,2
"L5096707",1,64,4.001,1
"L5096707",11,45,4.001,1
"L5096707",12,92,2.561,1
"L5096787",2,402,2.6885,3
"L5096787",11,175,0.95149504950495,3
"L5096787",4,140,3.47158823529412,3
"L5096787",1,465,2.82546808510638,3
"L5096787",3,344,2.78338341968912,3
"L5096787",12,366,2.16379069767442,3
"L5096789",3,645,1.001,2.8
"L5096789",2,535,0.977525821596244,2.8
"L5096789",1,741,0.948154471544715,2.8
"L5096789",12,638,0.951226244343891,2.8
"L5096789",4,192,1.001,2.8
"L5096789",11,362,1.001,2.8
"L5096898",1,782,0.850462365591398,1
"L5096898",2,787,0.763162162162162,1
"L5096898",4,181,0.652162790697674,1
"L5096898",11,398,0.9150625,1
"L5096898",12,590,1.001,1
"L5096898",3,681,0.937842105263158,1
"L5096980",1,502,4.001,NA
"L5096980",2,503,3.61685365853659,NA
"L5096980",3,721,4.001,NA
"L5096980",4,189,4.001,NA
"L5096980",11,156,4.001,NA
"L5096980",12,500,4.001,NA
"L5097005",12,26,0.001,3
"L5097005",11,50,0.001,3
"L5097210",12,330,1.001,1
"L5097210",1,321,1.001,1
"L5097210",3,423,1.001,1
"L5097210",11,268,1.001,1
"L5097210",4,231,1.001,1
"L5097210",2,290,1.001,1
"L5097342",4,336,4.001,1
"L5097342",3,1151,3.401,1
"L5097342",1,1048,3.79410344827586,1
"L5097342",11,404,2.12040298507463,1
"L5097342",2,1175,3.33657046979866,1
"L5097342",12,817,2.61638461538462,1
"L5097355",11,8,0.001,3
"L5097355",1,316,0.584333333333333,3
"L5097355",2,204,0.896833333333333,3
"L5097355",12,388,0.955285714285714,3
"L5097355",3,180,0.307930693069307,3
"L5097586",2,453,1.001,1
"L5097586",1,921,1.341,1
"L5097586",4,148,1.001,1
"L5097586",3,461,1.385,1
"L5097586",12,809,1.94075903614458,1
"L5097586",11,518,1.33934586466165,1
"L5097655",12,60,1.001,2
"L5097655",11,18,1.001,2
"L5097655",1,51,1.001,2
"L5097687",11,48,1.001,3
"L5097821",2,215,4.001,3
"L5097821",11,109,2.05505405405405,3
"L5097821",12,240,4.001,3
"L5097821",3,90,1.001,3
"L5097829",3,222,0.681672268907563,3
"L5097829",11,166,0.768123287671233,3
"L5097829",12,255,0.741157480314961,3
"L5097829",4,113,0.792044776119403,3
"L5097829",2,206,0.868256637168141,3
"L5097829",1,389,0.585415584415584,3
"L5097875",11,17,4.001,3
"L5098234",4,34,0.001,3
"L5098234",3,244,0.482481481481481,3
"L5098234",11,210,0.586365853658537,3
"L5098234",12,233,0.351649350649351,3
"L5098234",2,135,0.685210526315789,3
"L5098234",1,231,1.001,3
"L5098267",11,25,0.001,1
"L5098309",2,55,4.001,2
"L5098309",3,87,8.001,2
"L5098309",11,45,4.001,2
"L5098314",3,410,6.43237254901961,2
"L5098314",1,818,3.81134482758621,2
"L5098314",11,770,4.69573684210526,2
"L5098314",12,514,4.73784210526316,2
"L5098314",2,694,6.66766666666667,2
"L5098465",12,488,1.46253846153846,3
"L5098465",11,419,1.85814285714286,3
"L5098465",1,387,1.66766666666667,3
"L5098465",2,343,1.001,3
"L5098465",4,23,1.001,3
"L5098465",3,212,1.001,3
"L5098595",12,233,1.001,3
"L5098595",3,192,1.001,3
"L5098595",1,200,0.728272727272727,3
"L5098595",4,84,1.001,3
"L5098595",2,232,1.001,3
"L5098595",11,42,1.001,3
"L5098619",4,110,1.001,2
"L5098619",11,561,1.001,2
"L5098619",3,703,NA,2
"L5098619",12,970,1.22219815668203,2
"L5098619",1,1107,0.935615384615385,2
"L5098619",2,789,0.897174863387978,2
"L5098683",1,697,1.001,2.66666666666667
"L5098683",11,88,1.001,2.66666666666667
"L5098683",3,352,1.001,2.66666666666667
"L5098683",12,334,1.001,2.66666666666667
"L5098683",2,375,1.001,2.66666666666667
"L5098683",4,62,4.001,2.66666666666667
"L5098708",2,158,0.419181818181818,1
"L5098708",3,355,0.395957983193277,1
"L5098708",12,287,0.539461538461538,1
"L5098708",4,192,0.639297872340425,1
"L5098708",11,65,0.301,1
"L5098708",1,353,0.733673267326733,1
"L5098762",2,86,1.001,1
"L5098762",3,24,0.001,1
"L5098762",11,23,1.001,1
"L5098762",4,56,1.001,1
"L5098762",12,134,4.47322222222222,1
"L5098762",1,138,1.001,1
"L5098800",3,435,1.001,2
"L5098800",12,380,1.001,2
"L5098800",11,224,0.754246753246753,2
"L5098800",4,86,1.001,2
"L5098800",2,409,1.001,2
"L5098800",1,333,1.001,2
"L5098880",1,127,0.579947368421053,4
"L5098880",2,103,1.001,4
"L5098880",3,69,1.001,4
"L5098880",11,31,0.201,4
"L5098880",4,25,1.001,4
"L5098880",12,232,1.001,4
"L5098938",3,608,0.831845771144278,3
"L5098938",12,500,0.931555555555555,3
"L5098938",4,143,1.001,3
"L5098938",11,331,0.848457627118644,3
"L5098938",1,518,0.66975,3
"L5098938",2,566,0.903597402597403,3
"L5098976",1,366,0.888640449438202,1
"L5098976",11,86,1.001,1
"L5098976",4,36,1.001,1
"L5098976",2,150,1.901,1
"L5098976",12,231,0.905761904761905,1
"L5098976",3,132,2.021,1
"L5098978",1,77,1.001,2
"L5098978",2,18,1.001,2
"L5098978",11,26,1.001,2
"L5098978",3,20,1.001,2
"L5099170",11,20,1.001,3
"L5099187",4,140,1.001,3
"L5099187",2,212,0.95149504950495,3
"L5099187",3,220,1.001,3
"L5099187",11,250,1.001,3
"L5099187",12,311,1.27580916030534,3
"L5099187",1,314,NA,3
"L5099257",11,1,1.001,4
"L5099612",12,1148,1.001,3
"L5099612",11,871,1.001,3
"L5099612",3,843,1.001,3
"L5099612",4,272,1.001,3
"L5099612",2,910,1.001,3
"L5099612",1,889,1.001,3
"L5099797",2,346,6.58923529411765,1
"L5099797",12,48,4.001,1
"L5099797",3,244,8.001,1
"L5099797",1,195,6.001,1
"L5099872",4,44,1.001,2
"L5099872",1,109,1.84715384615385,2
"L5099872",2,89,1.001,2
"L5099872",11,53,1.001,2
"L5099872",12,50,1.001,2
"L5099882",1,63,0.761,1
"L5099882",4,12,0.001,1
"L5099882",2,71,0.001,1
"L5099882",12,88,0.001,1
"L5099882",11,74,0.001,1
"L5099882",3,24,0.001,1
"L5099883",11,14,1.001,1
"L5099883",12,42,1.001,1
"L5100025",2,90,1.001,1
"L5100025",1,118,1.001,1
"L5100025",11,45,1.001,1
"L5100025",12,150,1.001,1
"L5100174",11,286,1.001,3.6
"L5100174",1,561,1.63257894736842,3.6
"L5100174",3,634,1.39444262295082,3.6
"L5100174",12,584,1.29132258064516,3.6
"L5100174",4,70,1.001,3.6
"L5100174",2,302,2.07562686567164,3.6
"L5100220",11,88,1.001,3
"L5100220",1,17,0.001,3
"L5100220",12,86,1.001,3
"L5100351",4,12,1.001,3
"L5100351",12,48,2.57242857142857,3
"L5100351",3,20,0.584333333333333,3
"L5100351",2,43,1.9385,3
"L5100351",1,119,2.22322222222222,3
"L5100351",11,28,1.001,3
"L5100381",11,57,1.001,2
"L5100493",12,17,1.001,2
"L5100493",11,33,1.001,2
"L5100565",1,536,8.001,3
"L5100565",3,206,8.001,3
"L5100565",12,529,8.001,3
"L5100565",2,217,8.001,3
"L5100565",11,365,8.001,3
